pages,title,journal,doi,year,authors,index,volume,issue,type,filename
nan,,,,2015.0,['walkerk.'],7554,,,Artistic Works and Performances,7554.json
nan,,,,2024.0,"['reischlu.', 'honna.']",75575,,,Presentation,75575.json
nan,,,,2015.0,"['walkerk.', 'earleym.c.']",7558,,,Artistic Works and Performances,7558.json
nan,,,,,"['reederh.', 'thompsonb.n.', 'lanuzac.e.']",75574,,,Conference Proceeding,75574.json
nan,,,,2025.0,['kaupinsg.e.'],75581,,,Journal Publication,75581.json
nan,,american library association,,2025.0,['kaupinsg.e.'],75580,,,Journal Publication,75580.json
nan,,,,2015.0,['walkerk.'],7557,,,Artistic Works and Performances,7557.json
nan,,,,2024.0,"['reischlu.', 'meisterk.', 'ballingerk.', 'norena.', 'bozemane.']",75573,,,Presentation,75573.json
nan,,,,2024.0,"['reischlu.', 'mijovicb.', 'honna.']",75576,,,Presentation,75576.json
nan,,,,2026.0,['araujok.m.'],75589,,,Journal Publication,75589.json
nan,,,,2025.0,['kaupinsg.e.'],75578,,,Journal Publication,75578.json
nan,,,,2024.0,['araujok.m.'],75590,,,Presentation,75590.json
nan,,,,2024.0,['araujok.m.'],75595,,,Presentation,75595.json
nan,,,,2015.0,"['walkerk.', 'earleyc.']",7559,,,Artistic Works and Performances,7559.json
nan,,,,2024.0,['araujok.m.'],75591,,,Presentation,75591.json
nan,,,,2024.0,['mcclainl.'],75554,,,Media Contribution,75554.json
nan,,,,2024.0,['araujok.m.'],75597,,,Presentation,75597.json
nan,,choice reviews,,2024.0,['kaupinsg.e.'],75539,62,,Review,75539.json
nan,,,,2024.0,"['reischlu.', 'colbyc.', 'mijovicb.', 'goonetilleker.']",75577,,,Presentation,75577.json
nan,,,,2015.0,"['walkerk.', 'earleym.c.']",7556,,,Artistic Works and Performances,7556.json
nan,,,,2024.0,['araujok.m.'],75598,,,Presentation,75598.json
nan,,,,2024.0,['araujok.m.'],75592,,,Presentation,75592.json
nan,,,,2024.0,['araujok.m.'],75600,,,Presentation,75600.json
nan,,,,2014.0,['walkerk.'],7560,,,Artistic Works and Performances,7560.json
nan,,,,2024.0,['araujok.m.'],75596,,,Presentation,75596.json
nan,,,,2024.0,['araujok.m.'],75594,,,Presentation,75594.json
nan,,,,2024.0,['araujok.m.'],75603,,,Presentation,75603.json
nan,,,,2026.0,['araujok.m.'],75607,,,Journal Publication,75607.json
nan,,,,2026.0,['araujok.m.'],75605,,,Journal Publication,75605.json
nan,,,,2024.0,['kaiseru.'],75616,,,Presentation,75616.json
nan,,,,2024.0,['araujok.m.'],75602,,,Presentation,75602.json
nan,,,,2024.0,['araujok.m.'],75599,,,Presentation,75599.json
nan,,,,2024.0,['araujok.m.'],75604,,,Presentation,75604.json
nan,,,,2014.0,['walkerk.'],7561,,,Artistic Works and Performances,7561.json
nan,,,,2026.0,['araujok.m.'],75608,,,Journal Publication,75608.json
nan,,,,2024.0,['araujok.m.'],75601,,,Presentation,75601.json
nan,,,,2024.0,['kaiseru.'],75618,,,Presentation,75618.json
nan,,mathscionet mathematical reviews,,2024.0,['kaiseru.'],75623,,,Review,75623.json
nan,,,,2024.0,['isbellm.g.'],75645,,,Presentation,75645.json
nan,,,,2024.0,['araujok.m.'],75593,,,Presentation,75593.json
nan,,mathscinet mathematical reviews,,2024.0,['kaiseru.'],75624,,,Review,75624.json
nan,,,,2024.0,['isbellm.g.'],75646,,,Presentation,75646.json
nan,,,,2014.0,['walkerk.'],7566,,,Artistic Works and Performances,7566.json
nan,,,,2026.0,['araujok.m.'],75606,,,Journal Publication,75606.json
nan,,,,,['isbellm.g.'],75648,,,Presentation,75648.json
nan,,,,2024.0,['kaupinsg.e.'],75613,,,Presentation,75613.json
nan,,,,2014.0,"['walkerk.', 'earleyc.']",7563,,,Artistic Works and Performances,7563.json
nan,,,,2014.0,['walkerk.'],7562,,,Artistic Works and Performances,7562.json
nan,,,,2014.0,['walkerk.'],7564,,,Artistic Works and Performances,7564.json
nan,,mathscinet mathematical reviews,,2024.0,['kaiseru.'],75622,,,Review,75622.json
nan,,choice reviews,,2025.0,['kaupinsg.e.'],75627,,,Review,75627.json
nan,,,,2024.0,"['allenm.', 'vanduskyj.']",75654,,,Conference Proceeding,75654.json
nan,,mathscinet mathematical reviews,,2024.0,['kaiseru.'],75621,,,Review,75621.json
nan,,,,2024.0,['allenm.'],75652,,,Media Contribution,75652.json
nan,,,,2013.0,['walkerk.'],7569,,,Artistic Works and Performances,7569.json
nan,,,,,['isbellm.g.'],75649,,,Presentation,75649.json
nan,,,,2024.0,"['allenm.', 'blankenshipb.', 'flynnm.e.', 'joycer.', 'martinezmachainc.']",75653,,,Conference Proceeding,75653.json
nan,,springer,,2024.0,['friesenn.'],75714,,,Chapter,75714.json
nan,,,,,['isbellm.g.'],75647,,,Presentation,75647.json
nan,,,,2013.0,['walkerk.'],7571,,,Artistic Works and Performances,7571.json
nan,,,,2014.0,['walkerk.'],7567,,,Artistic Works and Performances,7567.json
nan,,,,2013.0,['walkerk.'],7570,,,Artistic Works and Performances,7570.json
nan,,,,2024.0,"['baderj.d.', 'freisenn.', 'lowenthalp.', 'snelsonc.l.']",75709,25,,Journal Publication,75709.json
nan,,,,2013.0,['walkerk.'],7568,,,Artistic Works and Performances,7568.json
nan,,,,2014.0,['walkerk.'],7565,,,Artistic Works and Performances,7565.json
nan,,,10.1080/17449642.2024.2396183,2024.0,['friesenn.'],75715,19,,Journal Publication,75715.json
nan,,,,2025.0,['kleinj.m.'],75670,,,Presentation,75670.json
nan,,,,2024.0,['friesenn.'],75717,,,Presentation,75717.json
nan,,,,2013.0,['walkerk.'],7575,,,Artistic Works and Performances,7575.json
nan,,,,2024.0,['freisenn.'],75721,,,Presentation,75721.json
nan,,association of college and research libraries,,2025.0,"['kurtz-shawg.', 'borgese.m.', 'tobiasona.j.']",75736,,,Chapter,75736.json
nan,,national association of african - american studies &amp; affiliates,,2024.0,"['chaliawalak.s.', 'rojas-guylerl.']",75753,,,Conference Proceeding,75753.json
nan,,,,2024.0,"['kurtz-shawg.', 'tobiasona.j.']",75735,,,Presentation,75735.json
nan,,barbara budrich / columbia university press,,2024.0,['friesenn.'],75713,,,Chapter,75713.json
nan,,,,2012.0,['walkerk.'],7576,,,Artistic Works and Performances,7576.json
nan,,,,2024.0,"['allenm.', 'martinezmachainc.', 'flynnm.e.']",75766,,,Media Contribution,75766.json
nan,,,,2013.0,['walkerk.'],7572,,,Artistic Works and Performances,7572.json
nan,,,,2025.0,"['friesenn.', 'suh.']",75716,,,Presentation,75716.json
nan,,,,2024.0,"['kroesj.r.', 'kleinf.', 'landa.', 'manikasa.s.']",75793,,,Presentation,75793.json
nan,,,,2012.0,['walkerk.'],7577,,,Artistic Works and Performances,7577.json
nan,,,,2024.0,['friesenn.'],75718,,,Presentation,75718.json
nan,,,,2013.0,['walkerk.'],7574,,,Artistic Works and Performances,7574.json
nan,,,,2024.0,['allenm.'],75792,,,Media Contribution,75792.json
nan,,,,2024.0,['allenm.'],75796,,,Media Contribution,75796.json
nan,,,,2013.0,['walkerk.'],7573,,,Artistic Works and Performances,7573.json
nan,,,,2025.0,"['allenm.', 'martinezmachainc.', 'flynnm.e.']",75767,,,Media Contribution,75767.json
nan,,,,2024.0,"['allenm.', 'blankenshipb.', 'flynnm.e.', 'joycer.', 'martinezmachainc.']",75806,,,Conference Proceeding,75806.json
nan,,,,2012.0,['walkerk.'],7579,,,Artistic Works and Performances,7579.json
nan,,,,2024.0,['allenm.'],75797,,,Media Contribution,75797.json
nan,,,,2024.0,"['landa.', 'kroesph.d.j.r.', 'manikasa.', 'kleinf.b.']",75795,,,Journal Publication,75795.json
nan,,,,2025.0,"['kroesph.d.j.r.', 'manikasa.', 'baigm.', 'landa.']",75794,,,Journal Publication,75794.json
nan,,,,2025.0,"['hahnr.', 'hahnr.', 'landa.', 'gattikert.f.']",75813,,,Journal Publication,75813.json
nan,,,,2012.0,['walkerk.'],7580,,,Artistic Works and Performances,7580.json
nan,,,,2024.0,['allenm.'],75800,,,Media Contribution,75800.json
nan,,,,2025.0,['allenm.'],75802,,,Media Contribution,75802.json
nan,,,,2024.0,"['midgetta.', 'peckm.', 'doumasd.m.']",75831,14,,Journal Publication,75831.json
nan,,,,2012.0,['walkerk.'],7578,,,Artistic Works and Performances,7578.json
nan,,,,2024.0,['allenm.'],75798,,,Media Contribution,75798.json
nan,,,10.2196/67962,2025.0,"['midgetta.', 'doumasd.m.', 'peraltac.', 'peckm.', 'reillyb.', 'bullerm.k.']",75832,,,Journal Publication,75832.json
nan,,,10.1353/not.2024.a944656,2024.0,['tobiasona.j.'],75850,81,,Review,75850.json
nan,,,,2025.0,"['landa.', 'kroesj.r.']",75811,,,Conference Proceeding,75811.json
nan,,,10.1080/23727810.2023.2281041,2024.0,"['peckm.', 'doumasd.m.', 'midgetta.h.']",75830,10,,Journal Publication,75830.json
nan,,,10.1080/03050629.2025.2468173,2025.0,"['allenm.', 'flynnm.e.', 'martinezmachainc.', 'smulekg.']",75809,,,Journal Publication,75809.json
nan,,,10.11645/18.1.610,2024.0,['tobiasona.j.'],75849,18,,Review,75849.json
nan,,,,2011.0,['walkerk.'],7584,,,Artistic Works and Performances,7584.json
nan,,,,2011.0,['walkerk.'],7581,,,Artistic Works and Performances,7581.json
nan,,,,2024.0,"['tommasela.', 'serrae.', 'spezzanof.', 'gullof.']",75855,2024,,Journal Publication,75855.json
nan,,,,2025.0,['allenm.'],75804,,,Chapter,75804.json
nan,,,,2011.0,['walkerk.'],7582,,,Artistic Works and Performances,7582.json
nan,,,,2011.0,"['walkerk.', 'earleym.c.']",7586,,,Artistic Works and Performances,7586.json
nan,,,,2025.0,"['midgetta.', 'peckm.', 'doumasd.m.']",75833,,,Journal Publication,75833.json
nan,,,,2024.0,"['joya.', 'pathakr.', 'shresthaa.', 'spezzanof.', 'winieckid.']",75854,7,,Journal Publication,75854.json
nan,,,,2010.0,['walkerk.'],7588,,,Artistic Works and Performances,7588.json
nan,,,,2024.0,['tobiasona.j.'],75851,,,Presentation,75851.json
nan,,,,2011.0,['walkerk.'],7583,,,Artistic Works and Performances,7583.json
nan,,,,2011.0,['walkerk.'],7585,,,Artistic Works and Performances,7585.json
nan,,,,2011.0,['walkerk.'],7587,,,Artistic Works and Performances,7587.json
nan,,,,2025.0,['campbella.m.'],75887,,,Presentation,75887.json
nan,,,,2025.0,['tobiasona.j.'],75853,,,Journal Publication,75853.json
nan,,,,2025.0,['allenm.'],75803,,,Media Contribution,75803.json
nan,,,,2010.0,['walkerk.'],7589,,,Artistic Works and Performances,7589.json
nan,,,,2024.0,['kimb.i.'],75904,,,Poster Presentation,75904.json
nan,,,,2024.0,['kimb.i.'],75890,,,Presentation,75890.json
nan,,,,2024.0,['kimb.i.'],75905,,,Poster Presentation,75905.json
nan,,,,2024.0,['kimb.i.'],75894,,,Presentation,75894.json
nan,,,,2024.0,['kimb.i.'],75886,,,Presentation,75886.json
nan,,,,2024.0,['millerr.m.'],75920,,,Presentation,75920.json
nan,,,,2024.0,"['garza-chavesy.', 'millerr.m.', 'hendersons.', 'akay-sullivans.']",75916,47,,Journal Publication,75916.json
nan,,acrl press,,2025.0,['tobiasona.j.'],75852,,,Chapter,75852.json
nan,,,,2025.0,['campbella.m.'],75888,,,Presentation,75888.json
nan,,,10.1002/pits.23362,2024.0,"['walshd.d.', 'millerr.m.', 'esps.m.']",75917,,,Journal Publication,75917.json
nan,,,,2025.0,['campbella.m.'],75889,,,Presentation,75889.json
nan,,,,2024.0,['walkerk.'],75954,,,Artistic Works and Performances,75954.json
nan,,,,2024.0,"['werthd.', 'parks.e.']",75972,67,,Journal Publication,75972.json
nan,,,,2024.0,['walkerk.'],75955,,,Artistic Works and Performances,75955.json
nan,,,,2024.0,['simonsons.r.'],76006,,,Presentation,76006.json
nan,,,,2025.0,['baeky.'],75958,,,Journal Publication,75958.json
nan,,,,2024.0,['simonsons.r.'],76009,,,Presentation,76009.json
nan,,,,2024.0,['millerr.m.'],75919,,,Presentation,75919.json
nan,,,,2024.0,['millerr.m.'],75918,,,Presentation,75918.json
nan,,,,2024.0,['simonsons.r.'],76004,,,Presentation,76004.json
nan,,,,2024.0,['simonsons.r.'],76010,,,Presentation,76010.json
nan,,,,2024.0,['simonsons.r.'],76005,,,Presentation,76005.json
nan,,,,2025.0,['kimb.i.'],75895,,,Presentation,75895.json
nan,,,,2024.0,['kimb.i.'],75884,,,Presentation,75884.json
nan,,,,2014.0,"['moneyhunc.a.', 'barthm.v.']",7602,,,Artistic Works and Performances,7602.json
nan,,,,2024.0,['millerr.m.'],75921,,,Media Contribution,75921.json
nan,,,,2025.0,"['blomquistj.k.', 'dworake.', 'alderdenj.g.', 'llewellyns.e.', 'haynesm.', 'wickershame.']",76031,,,Conference Proceeding,76031.json
nan,,,,2024.0,['simonsons.r.'],76007,,,Presentation,76007.json
nan,,,,2024.0,['simonsons.r.'],76011,,,Presentation,76011.json
nan,,,,2025.0,"['blomquistj.k.', 'alderdenj.g.', 'llewellyns.e.', 'dworake.', 'haynesm.']",76032,,,Journal Publication,76032.json
nan,,,,2024.0,['dworake.'],76062,,,Presentation,76062.json
nan,"sentiment analysis development and deployment at melville's marginalia online, introduced at https://melvillesmarginalia.org/pages/policies#visualization and exemplified in beta form through the project's digital editions of melville's marginalia to arthur schopenhauer's writings (click on &quot;other works&quot; for a direct link to the sentiment tool for schenhauer's &lt;em&gt;religion: a dialogue, and other essays&lt;/em&gt;. ), with dynamic links to facsimile holograph material.",,,2024.0,"['hurstb.', 'olsen-smiths.s.', 'jensenj.']",76127,,,Other Works,76127.json
nan,"voyant tools development and deployment at melville's marginalia online, introduced at https://melvillesmarginalia.org/pages/policies#visualization and exemplified across the site's digital editions (click on &quot;other works&quot; for a direct link to the voyant platform for schenhauer's &lt;em&gt;religion: a dialogue, and other essays&lt;/em&gt;), with dynamic links to facsimile holograph material.",,,2024.0,"['olsen-smiths.s.', 'jensenj.']",76128,,,Other Works,76128.json
nan,,,,2024.0,['simonsons.r.'],76003,,,Presentation,76003.json
nan,,,,2025.0,['scarritta.'],76205,,,Presentation,76205.json
nan,,the charleston company,,2024.0,['dworake.'],76034,25,,Journal Publication,76034.json
nan,,,,2025.0,"['andersonc.', 'omuras.']",76130,,,Journal Publication,76130.json
nan,,,,2024.0,"['moreaul.m.', 'molumbyn.l.', 'beckerr.n.', 'castnerm.t.', 'oberbilligj.']",76258,,,Presentation,76258.json
nan,,,,2025.0,"['scarritta.', 'jobea.', 'kowalczukd.', 'wintersn.']",76207,,,Presentation,76207.json
nan,,,,2025.0,['harveys.c.'],76108,,,Journal Publication,76108.json
nan,,,,2024.0,['andersonc.'],76131,,,Presentation,76131.json
nan,,,,2024.0,['scarritta.'],76211,,,Presentation,76211.json
nan,,,,2026.0,"['olsen-smiths.s.', 'hurstb.']",76112,,,Journal Publication,76112.json
nan,,,,2024.0,['beckerr.n.'],76278,,,Artistic Works and Performances,76278.json
nan,,,,2024.0,['scarritta.'],76214,,,Presentation,76214.json
nan,,,,2024.0,"['beckerr.n.', 'molumbyn.l.']",76279,,,Artistic Works and Performances,76279.json
nan,,,,2025.0,['shepherdd.r.'],76259,,,Presentation,76259.json
nan,,,,2024.0,"['beckerr.n.', 'molumbyn.l.']",76277,,,Artistic Works and Performances,76277.json
nan,,,,2024.0,['beckerr.n.'],76284,,,Artistic Works and Performances,76284.json
nan,,,,2025.0,['harveys.c.'],76107,,,Journal Publication,76107.json
nan,,,,2024.0,['beckerr.n.'],76280,,,Presentation,76280.json
nan,,,,2025.0,['harveys.c.'],76110,,,Presentation,76110.json
nan,,kendall-hunt publishing,,2024.0,"['martine.', 'rossettok.r.']",76301,,1,Chapter,76301.json
nan,,,,2024.0,['beckerr.n.'],76307,,,Artistic Works and Performances,76307.json
nan,,,,2024.0,"['rossettok.r.', 'martine.']",76302,,,Presentation,76302.json
nan,,,,2024.0,['beckerr.n.'],76276,,,Artistic Works and Performances,76276.json
nan,,,,2024.0,"['rossettok.r.', 'martine.', 'isbellm.g.', 'fawm.', 'childj.', 'johnsonk.', 'hoganl.', 'cokerm.c.']",76305,,,Presentation,76305.json
nan,,,,2025.0,"['chonodyj.m.', 'witth.']",76288,,,Journal Publication,76288.json
nan,,,,2024.0,['beckerr.n.'],76309,,,Presentation,76309.json
nan,,,,2024.0,['beckerr.n.'],76285,,,Presentation,76285.json
nan,&lt;span style=&quot;font-size:12pt;&quot;&gt;generalist social work practice: a competency-based approach&lt;/span&gt;&lt;span style=&quot;font-size:12pt;&quot;&gt; &lt;/span&gt;,springer,,2025.0,"['poulinj.', 'mathiss.', 'witth.']",76290,,2,Book,76290.json
nan,,springer,,2025.0,"['witth.', 'turnerw.']",76292,,,Chapter,76292.json
nan,,choice reviews,,2025.0,['kaupinsg.e.'],76299,,,Review,76299.json
nan,,palgrave macmillan,,2025.0,"['silvermanr.e.', 'rossettok.r.']",76304,,,Chapter,76304.json
nan,,,,2024.0,['beckerr.n.'],76311,,,Artistic Works and Performances,76311.json
nan,,springer,,2025.0,"['goldblatthyatte.', 'witth.']",76293,,,Chapter,76293.json
nan,,taylor &amp; francis,,2025.0,"['daviss.', 'rossettok.r.', 'smithm.l.', 'mannm.j.', 'kristjanssona.']",76300,60,,Journal Publication,76300.json
nan,,,,2024.0,['beckerr.n.'],76313,,,Presentation,76313.json
nan,,,,2024.0,['beckerr.n.'],76310,,,Artistic Works and Performances,76310.json
nan,,,,2024.0,['beckerr.n.'],76308,,,Presentation,76308.json
nan,,,,2024.0,['beckerr.n.'],76316,,,Review,76316.json
nan,,,,2024.0,['beckerr.n.'],76314,,,Presentation,76314.json
nan,,,,2024.0,"['rossettok.r.', 'martine.', 'isbellm.g.']",76306,,,Poster Presentation,76306.json
nan,&lt;span style=&quot;font-size:10pt;color:#008f00;&quot;&gt;best practices for providing aftercare to reduce recidivism and improve community reintegration in formerly-incarcerated adult women: a report to the east boise community reentry center&lt;/span&gt;&lt;span style=&quot;font-size:medium;&quot;&gt;&lt;/span&gt;,"department of psychological science, boise state university",,2024.0,"['borzeaa.', 'burdicks.', 'rosss.', 'ross-williamsa.', 'werners.', 'mcdonaldt.w.']",76328,,,Other Works,76328.json
nan,,,,2026.0,['beckerr.n.'],76318,,,Chapter,76318.json
nan,,,,2025.0,['beckerr.n.'],76317,,,Review,76317.json
nan,,,,2024.0,"['beckerr.n.', 'petersonm.s.']",76315,,,Artistic Works and Performances,76315.json
nan,best housing practices for homeless individuals with mental illness.,"department of psychological science, boise state university",,2024.0,"['bolesr.', 'falknerj.', 'minniearv.', 'monarrezs.', 'obergg.', 'pagen.', 'werners.', 'mcdonaldt.w.']",76327,,,Other Works,76327.json
nan,&lt;span style=&quot;font-size:10pt;color:#008f00;&quot;&gt;influence of housing insecurity on the educational outcomes and mental well-being of college students: recommendations for reducing student housing insecurity&lt;/span&gt;&lt;span style=&quot;font-size:medium;&quot;&gt;&lt;/span&gt;,"department of psychological science, boise state university",,2024.0,"['alanj.', 'ards.', 'fabianoc.', 'grakom.', 'shallerd.', 'varaksay.', 'werlichc.', 'subhia.', 'mcdonaldt.w.']",76326,,,Other Works,76326.json
nan,,,,2023.0,"['rancks.c.', 'garsvoc.', 'schwartzd.m.', 'reynardl.m.', 'kohnm.j.', 'heathj.a.']",76353,,,Journal Publication,76353.json
nan,,,,2020.0,"['growettebostaphl.m.', 'kingl.', 'gillespiel.k.', 'jeffriesr.']",76382,,,Presentation,76382.json
nan,,,,2024.0,['beckerr.n.'],76312,,,Artistic Works and Performances,76312.json
nan,,,,2021.0,"['kingl.', 'growettebostaphl.m.', 'gillespiel.k.', 'wellsj.']",76389,,,Presentation,76389.json
nan,,,,2025.0,['herbeckj.r.'],76378,31,,Journal Publication,76378.json
nan,the prevalence of victimization among people with disabilities in idaho,,,2024.0,"['kingl.', 'growettebostaphl.m.', 'gillespiel.k.', 'wellsj.']",76388,,,Other Works,76388.json
nan,,,,2026.0,"['knoxb.', 'pickardm.']",76319,,,Journal Publication,76319.json
nan,,,,2020.0,"['kingl.', 'growettebostaphl.m.', 'gillespiel.k.', 'wellsj.', 'jeffriesr.']",76387,,,Presentation,76387.json
nan,,,,2024.0,"['piresh.', 'growettebostaphl.m.', 'kingl.l.']",76377,,,Presentation,76377.json
nan,,,,2018.0,"['growettebostaphl.m.', 'kingl.', 'gillespiel.k.']",76381,,,Presentation,76381.json
nan,&lt;span style=&quot;font-size:10pt;color:#008f00;&quot;&gt;potential intervention points to prevent incarceration for women: a report to the east boise community reentry center&lt;/span&gt;&lt;span style=&quot;font-size:10pt;color:#008f00;&quot;&gt;.&lt;/span&gt;&lt;span style=&quot;font-size:medium;&quot;&gt;&lt;/span&gt;,"department of psychological science, boise state university",,2024.0,"['jenkinsk.', 'mitchella.', 'moffettc.', 'munionb.', 'musgroven.', 'navarettej.', 'watsonj.', 'mcdonaldt.w.']",76329,,,Other Works,76329.json
nan,,,,2026.0,"['knoxb.', 'stallingsm.']",76320,,,Journal Publication,76320.json
nan,,,,2023.0,"['growettebostaphl.m.', 'kingl.l.', 'gillespiel.k.', 'wellsj.']",76393,,,Presentation,76393.json
nan,&lt;p style=&quot;font-size:12pt;&quot;&gt;&lt;span style=&quot;font-size:11pt;&quot;&gt;emerging issues in &lt;/span&gt;&lt;span style=&quot;font-size:11pt;&quot;&gt;victimization: domestic violence and housing in idaho&lt;/span&gt;&lt;/p&gt; &lt;span style=&quot;font-size:medium;&quot;&gt;&lt;/span&gt;,,,2023.0,"['gillespiel.k.', 'growettebostaphl.m.', 'kingl.', 'katr.']",76386,,,Other Works,76386.json
nan,,,,2021.0,"['growettebostaphl.m.', 'kingl.', 'gillespiel.k.', 'wellsj.', 'jeffriesr.']",76392,,,Presentation,76392.json
